snapshot_date,category,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score
2026-07-15,engineering,Scala,207,1.9,58.0,10.9,8.8,78.8
2026-07-15,engineering,scikit-learn,29,0.3,22.0,-43.7,73.5,56.8
2026-07-15,engineering,Segment,37,0.3,1.0,-38.2,2.1,17.9
2026-07-15,engineering,ServiceNow,19,0.2,,-12.8,0.0,27.0
2026-07-15,engineering,SIEM,36,0.3,1.0,-51.9,10.1,25.8
2026-07-15,engineering,Snowflake,117,1.1,41.0,-56.7,4.9,47.4
2026-07-15,engineering,SOC 2,14,0.1,,,0.0,0.0
2026-07-15,engineering,Spark,619,5.7,38.0,52.3,3.0,73.8
2026-07-15,engineering,Spring,482,4.4,0.0,-17.3,22.1,38.7
2026-07-15,engineering,SQL,1839,16.9,2.0,7.2,9.4,54.6
2026-07-15,engineering,Stakeholder Mgmt,1770,16.3,1.0,10.9,7.8,43.8
2026-07-15,engineering,Statistical Analysis,37,0.3,30.0,20.2,0.0,57.8
2026-07-15,engineering,Swift,174,1.6,2.0,-17.8,5.7,42.3
2026-07-15,engineering,System Design,402,3.7,6.0,23.6,9.7,63.0
2026-07-15,engineering,TensorFlow,48,0.4,14.0,-43.7,31.4,53.6
2026-07-15,engineering,Terraform,564,5.2,6.0,-17.1,9.2,51.1
2026-07-15,engineering,Trino,40,0.4,,7.2,0.0,35.0
2026-07-15,engineering,TypeScript,1771,16.3,2.0,-21.6,10.8,49.5
2026-07-15,engineering,User Research,68,0.6,64.0,,4.3,77.7
2026-07-15,engineering,Vector Databases,65,0.6,,86.8,0.0,57.1
2026-07-15,engineering,vLLM,10,0.1,,,0.0,0.0
2026-07-15,engineering,Vue,194,1.8,6.0,-51.9,4.1,30.5
2026-07-15,engineering,Workday,26,0.2,,,0.0,0.0
2026-07-15,product,A/B Testing,331,16.4,43.0,55.5,1.2,81.8
2026-07-15,product,Agile / Scrum,187,9.3,0.0,-49.5,16.8,23.5
2026-07-15,product,AI Agents,339,16.8,,50.5,0.3,76.7
2026-07-15,product,AI Coding Tools,113,5.6,,72.2,0.0,58.3
2026-07-15,product,Amplitude,16,0.8,15.0,46.6,0.0,28.6
2026-07-15,product,AWS,72,3.6,3.0,49.5,10.2,52.2
2026-07-15,product,Azure,61,3.0,0.0,,22.5,36.9
2026-07-15,product,CI/CD,12,0.6,1.0,,0.0,7.9
2026-07-15,product,Data Modeling,12,0.6,44.0,49.6,0.0,56.6
2026-07-15,product,Data Visualization,29,1.4,,,0.0,0.0
2026-07-15,product,Databricks,47,2.3,15.0,59.4,0.0,46.1
2026-07-15,product,Datadog,107,5.3,56.0,,0.0,58.4
2026-07-15,product,dbt,77,3.8,,-14.1,0.0,2.1
2026-07-15,product,Elasticsearch,45,2.2,46.0,,0.0,52.1
2026-07-15,product,ETL,28,1.4,0.0,35.5,11.4,33.0
2026-07-15,product,Excel,49,2.4,16.0,,7.2,59.9
2026-07-15,product,Figma,363,18.0,15.0,17.0,7.5,40.6
2026-07-15,product,Fine-tuning,57,2.8,23.0,,25.7,69.3
2026-07-15,product,Fivetran,74,3.7,46.0,-14.1,0.0,35.1
2026-07-15,product,GCP,54,2.7,40.0,,0.0,45.8
2026-07-15,product,Git,17,0.8,54.0,,0.0,56.8
2026-07-15,product,JavaScript,21,1.0,9.0,30.4,0.0,18.0
2026-07-15,product,Jira,48,2.4,0.0,49.6,0.8,40.3
2026-07-15,product,Kubernetes,21,1.0,9.0,45.1,0.0,23.0
2026-07-15,product,Linear,19,0.9,,15.0,0.0,8.3
2026-07-15,product,LLMs / GenAI,345,17.1,16.0,53.3,7.1,69.7
2026-07-15,product,Looker,14,0.7,15.0,49.6,0.0,36.1
2026-07-15,product,Machine Learning,125,6.2,30.0,5.2,3.9,48.8
2026-07-15,product,MCP,14,0.7,,,0.0,0.0
2026-07-15,product,Mixpanel,21,1.0,,46.6,0.0,27.1
2026-07-15,product,MLflow,24,1.2,46.0,,0.0,52.1
2026-07-15,product,MongoDB,30,1.5,61.0,,0.0,61.5
2026-07-15,product,NetSuite,10,0.5,,,0.0,0.0
2026-07-15,product,Node.js,73,3.6,32.0,35.9,0.0,40.2
2026-07-15,product,Prompt Engineering,32,1.6,,,0.0,0.0
2026-07-15,product,Prototyping,319,15.8,15.0,47.9,1.8,52.6
2026-07-15,product,Python,46,2.3,1.0,,1.3,35.6
2026-07-15,product,RAG,67,3.3,58.0,,40.4,98.4
2026-07-15,product,React,18,0.9,5.0,,0.0,12.6
2026-07-15,product,Ruby,20,1.0,24.0,,0.0,33.1
2026-07-15,product,Salesforce,33,1.6,,,0.0,0.0
2026-07-15,product,Segment,70,3.5,0.0,46.6,0.0,16.2
2026-07-15,product,SIEM,11,0.5,25.0,,0.0,34.7
2026-07-15,product,Snowflake,25,1.2,25.0,49.6,0.0,46.3
2026-07-15,product,Spark,62,3.1,40.0,,0.9,71.9
2026-07-15,product,SQL,280,13.9,31.0,49.6,1.5,67.9
2026-07-15,product,Stakeholder Mgmt,1318,65.2,22.0,23.3,3.1,47.0
2026-07-15,product,Statistical Analysis,13,0.6,31.0,,0.0,39.4
2026-07-15,product,System Design,26,1.3,9.0,35.5,0.0,19.2
2026-07-15,product,Tableau,18,0.9,,46.6,0.0,27.1
2026-07-15,product,User Research,304,15.0,33.0,45.1,2.7,62.0
2026-07-15,security,A/B Testing,22,1.1,,,0.0,0.0
2026-07-15,security,Agile / Scrum,38,1.9,0.0,-29.0,12.9,19.0
2026-07-15,security,AI Agents,65,3.2,,80.1,0.0,39.7
2026-07-15,security,AI Coding Tools,15,0.7,,,0.0,0.0
2026-07-15,security,AWS,739,36.6,0.0,1.5,16.9,27.2
2026-07-15,security,AWS Security,217,10.8,0.0,9.7,15.7,27.4
2026-07-15,security,Azure,419,20.8,0.0,41.2,21.4,41.2
2026-07-15,security,Bash,28,1.4,0.0,,20.2,36.7
2026-07-15,security,Burp Suite,10,0.5,,,7.1,45.5
2026-07-15,security,C++,25,1.2,54.0,,7.5,70.5
2026-07-15,security,CI/CD,140,6.9,0.0,102.6,13.4,45.9
2026-07-15,security,CISSP,58,2.9,0.0,70.7,12.5,38.3
2026-07-15,security,Databricks,65,3.2,67.0,68.7,0.0,57.7
2026-07-15,security,Datadog,25,1.2,50.0,,0.0,46.2
2026-07-15,security,Docker,49,2.4,0.0,,12.6,26.2
2026-07-15,security,Excel,109,5.4,0.0,,16.1,32.3
2026-07-15,security,GCP,296,14.7,0.0,102.6,7.2,38.5
2026-07-15,security,Git,138,6.8,41.0,35.7,0.6,50.0
2026-07-15,security,Incident Response,414,20.5,0.0,26.7,18.3,33.9
2026-07-15,security,Java,21,1.0,50.0,,7.0,62.8
2026-07-15,security,JavaScript,28,1.4,0.0,57.6,17.4,40.3
2026-07-15,security,Kubernetes,144,7.1,50.0,102.6,3.0,65.7
2026-07-15,security,Linux,91,4.5,0.0,-9.9,13.0,21.0
2026-07-15,security,LLMs / GenAI,169,8.4,0.0,,19.2,35.8
2026-07-15,security,Looker,50,2.5,,,0.0,0.0
2026-07-15,security,Machine Learning,77,3.8,26.0,84.3,30.3,74.6
2026-07-15,security,MCP,22,1.1,,,0.0,0.0
2026-07-15,security,MLflow,54,2.7,68.0,,0.0,59.8
2026-07-15,security,Node.js,15,0.7,46.0,,3.4,57.6
2026-07-15,security,OWASP,37,1.8,46.0,-5.3,6.2,42.2
2026-07-15,security,Penetration Testing,123,6.1,0.0,29.0,11.3,27.9
2026-07-15,security,Python,381,18.9,0.0,102.6,10.6,41.4
2026-07-15,security,Ruby,53,2.6,1.0,,10.2,52.6
2026-07-15,security,Rust,26,1.3,54.0,,0.0,51.3
2026-07-15,security,SIEM,600,29.7,0.0,25.6,13.2,28.5
2026-07-15,security,Snowflake,77,3.8,31.0,-45.8,0.0,25.6
2026-07-15,security,SOC 2,23,1.1,17.0,57.6,8.6,54.6
2026-07-15,security,Spark,122,6.0,67.0,33.2,0.0,50.7
2026-07-15,security,SQL,66,3.3,54.0,,0.0,51.3
2026-07-15,security,Stakeholder Mgmt,270,13.4,1.0,102.6,8.7,60.2
2026-07-15,security,System Design,52,2.6,,102.6,0.0,44.3
2026-07-15,security,Tableau,50,2.5,,,0.0,0.0
2026-07-15,security,Terraform,351,17.4,6.0,102.6,14.2,68.7
2026-07-15,security,TypeScript,25,1.2,75.0,,12.5,86.0
2026-07-15,security,Zero Trust,124,6.1,0.0,23.8,2.0,16.9
2026-07-17,ai,A/B Testing,209,6.8,2.0,26.4,7.3,71.9
2026-07-17,ai,Agile / Scrum,70,2.3,0.0,62.6,21.7,57.5
2026-07-17,ai,AI Agents,325,10.6,,-12.3,5.8,50.1
2026-07-17,ai,AI Coding Tools,20,0.7,,26.4,0.0,46.2
2026-07-17,ai,Airflow,64,2.1,52.0,26.4,6.2,79.2
2026-07-17,ai,Angular,10,0.3,1.0,,0.0,30.2
2026-07-17,ai,ArgoCD,13,0.4,1.0,,0.0,30.2
2026-07-17,ai,AWS,256,8.3,0.0,-20.0,10.3,29.7
2026-07-17,ai,Azure,216,7.0,0.0,-44.0,15.0,22.2
2026-07-17,ai,BigQuery,26,0.8,34.0,,2.2,66.9
2026-07-17,ai,C#,18,0.6,0.0,,4.0,16.4
2026-07-17,ai,C++,75,2.4,20.0,17.6,3.3,71.4
2026-07-17,ai,CI/CD,110,3.6,0.0,-28.0,20.2,32.7
2026-07-17,ai,Data Modeling,16,0.5,0.0,-20.0,40.4,38.2
2026-07-17,ai,Databricks,92,3.0,0.0,-37.2,6.6,19.3
2026-07-17,ai,Datadog,25,0.8,61.0,,0.0,61.5
2026-07-17,ai,Deep Learning,235,7.7,1.0,34.6,4.6,62.4
2026-07-17,ai,Docker,96,3.1,0.0,-30.8,23.1,32.1
2026-07-17,ai,Elasticsearch,26,0.8,,-28.0,0.0,16.5
2026-07-17,ai,ETL,30,1.0,,,0.0,0.0
2026-07-17,ai,Excel,66,2.1,1.0,29.5,0.5,55.9
2026-07-17,ai,FastAPI,43,1.4,0.0,-4.3,12.6,37.2
2026-07-17,ai,Fine-tuning,179,5.8,1.0,6.6,2.3,51.1
2026-07-17,ai,GCP,127,4.1,0.0,-45.3,15.5,21.9
2026-07-17,ai,Git,41,1.3,0.0,-28.0,11.8,28.3
2026-07-17,ai,Go,33,1.1,1.0,40.6,0.6,58.3
2026-07-17,ai,Grafana,14,0.5,10.0,,0.0,50.8
2026-07-17,ai,Hugging Face,90,2.9,1.0,-35.7,17.8,48.6
2026-07-17,ai,Java,102,3.3,1.0,-20.0,2.8,41.7
2026-07-17,ai,JavaScript,35,1.1,0.0,-4.3,6.8,32.8
2026-07-17,ai,Kafka,51,1.7,0.0,,2.3,11.9
2026-07-17,ai,Kubernetes,155,5.0,1.0,-16.0,19.2,57.9
2026-07-17,ai,LangChain,114,3.7,1.0,-12.6,4.6,47.2
2026-07-17,ai,Linux,20,0.7,0.0,-30.8,16.7,29.5
2026-07-17,ai,LLM APIs,17,0.6,,-12.3,0.0,28.6
2026-07-17,ai,LLMs / GenAI,1012,33.0,0.0,-3.6,7.5,36.9
2026-07-17,ai,Machine Learning,1401,45.6,0.0,2.8,11.7,40.5
2026-07-17,ai,MLflow,87,2.8,0.0,-54.0,18.8,22.1
2026-07-17,ai,Next.js,23,0.7,,-4.3,0.0,30.8
2026-07-17,ai,NLP,106,3.5,52.0,-36.2,3.3,54.4
2026-07-17,ai,Node.js,35,1.1,1.0,11.6,5.4,56.2
2026-07-17,ai,Pandas,25,0.8,0.0,-37.6,17.4,25.3
2026-07-17,ai,PostgreSQL,10,0.3,0.0,64.0,2.9,44.2
2026-07-17,ai,Prompt Engineering,37,1.2,,-37.2,10.8,37.0
2026-07-17,ai,Prototyping,61,2.0,10.0,30.1,8.3,79.8
2026-07-17,ai,Python,664,21.6,0.0,-28.0,13.6,29.0
2026-07-17,ai,PyTorch,289,9.4,0.0,-26.5,11.3,30.2
2026-07-17,ai,RAG,264,8.6,0.0,12.7,8.9,41.9
2026-07-17,ai,React,39,1.3,0.0,-4.3,3.2,28.0
2026-07-17,ai,Redis,18,0.6,36.0,,11.1,83.8
2026-07-17,ai,REST API,10,0.3,1.0,-44.0,27.5,45.5
2026-07-17,ai,Ruby,19,0.6,5.0,,0.0,46.4
2026-07-17,ai,Rust,26,0.8,,,0.0,0.0
2026-07-17,ai,SageMaker,41,1.3,1.0,3.8,0.0,42.7
2026-07-17,ai,Salesforce,15,0.5,,,0.0,0.0
2026-07-17,ai,Scala,44,1.4,20.0,,1.4,64.2
2026-07-17,ai,scikit-learn,75,2.4,0.0,-37.6,31.5,28.2
2026-07-17,ai,Snowflake,15,0.5,0.0,50.8,0.0,33.7
2026-07-17,ai,Spark,137,4.5,52.0,11.7,8.0,78.4
2026-07-17,ai,SQL,118,3.8,7.0,-35.2,6.1,52.7
2026-07-17,ai,Stakeholder Mgmt,270,8.8,11.0,26.4,4.7,73.9
2026-07-17,ai,Statistical Analysis,128,4.2,5.0,-20.0,14.1,63.2
2026-07-17,ai,System Design,42,1.4,0.0,20.1,35.0,51.7
2026-07-17,ai,TensorFlow,214,7.0,0.0,-44.0,13.6,21.1
2026-07-17,ai,Terraform,39,1.3,0.0,-48.4,5.6,13.2
2026-07-17,ai,TypeScript,41,1.3,1.0,-4.3,2.2,45.1
2026-07-17,ai,Vector Databases,19,0.6,,,0.0,0.0
2026-07-17,ai,Vue,10,0.3,,,0.0,0.0
2026-07-17,ai,XGBoost,31,1.0,8.0,44.5,2.7,73.7
2026-07-17,data,A/B Testing,293,4.5,12.0,62.2,4.3,70.4
2026-07-17,data,Agile / Scrum,185,2.8,0.0,-27.9,18.6,28.3
2026-07-17,data,AI Agents,134,2.1,,97.7,13.4,78.3
2026-07-17,data,AI Coding Tools,31,0.5,,,29.0,97.7
2026-07-17,data,Airbyte,33,0.5,0.0,-46.9,14.6,16.5
2026-07-17,data,Airflow,203,3.1,1.0,3.4,13.0,54.1
2026-07-17,data,Amplitude,12,0.2,,,0.0,0.0
2026-07-17,data,Apache Iceberg,25,0.4,,132.9,16.0,86.8
2026-07-17,data,AWS,517,7.9,0.0,23.3,15.0,41.1
2026-07-17,data,AWS Security,53,0.8,0.0,-9.8,3.2,19.4
2026-07-17,data,Azure,367,5.6,0.0,-21.9,19.3,30.0
2026-07-17,data,BigQuery,113,1.7,1.0,-6.1,11.0,49.2
2026-07-17,data,C#,32,0.5,0.0,-35.3,12.8,15.7
2026-07-17,data,C++,24,0.4,75.0,132.9,0.0,73.6
2026-07-17,data,CI/CD,84,1.3,0.0,0.8,17.1,33.8
2026-07-17,data,ClickHouse,17,0.3,,,0.0,0.0
2026-07-17,data,Dagster,31,0.5,50.0,,2.1,66.8
2026-07-17,data,Data Modeling,402,6.2,0.0,-14.0,20.9,33.7
2026-07-17,data,Data Observability,18,0.3,,,0.0,0.0
2026-07-17,data,Data Pipeline,122,1.9,0.0,32.3,14.8,43.3
2026-07-17,data,Data Visualization,104,1.6,0.0,16.3,13.6,36.5
2026-07-17,data,Databricks,374,5.7,0.0,2.5,14.2,31.8
2026-07-17,data,Datadog,15,0.2,1.0,135.5,0.0,58.2
2026-07-17,data,dbt,248,3.8,0.0,-17.8,17.1,28.7
2026-07-17,data,Deep Learning,24,0.4,0.0,-13.0,13.3,25.4
2026-07-17,data,Docker,44,0.7,0.0,91.0,19.7,53.9
2026-07-17,data,Dynamics 365,19,0.3,,-23.6,0.0,13.2
2026-07-17,data,DynamoDB,16,0.2,1.0,,34.4,74.5
2026-07-17,data,Elasticsearch,60,0.9,,3.4,0.0,28.0
2026-07-17,data,ETL,404,6.2,0.0,10.5,20.2,43.5
2026-07-17,data,Excel,187,2.9,0.0,-28.3,15.4,24.4
2026-07-17,data,Figma,12,0.2,0.0,,5.9,12.7
2026-07-17,data,Fine-tuning,11,0.2,0.0,62.3,13.6,45.8
2026-07-17,data,Fivetran,36,0.6,8.0,-46.9,9.8,42.1
2026-07-17,data,Flink,51,0.8,40.0,135.5,4.3,75.7
2026-07-17,data,GCP,235,3.6,0.0,-20.9,21.4,32.2
2026-07-17,data,Git,103,1.6,1.0,-27.0,12.3,44.2
2026-07-17,data,Google Analytics,36,0.6,8.0,-36.3,49.3,56.8
2026-07-17,data,Grafana,18,0.3,42.0,40.3,0.0,63.3
2026-07-17,data,Hugging Face,25,0.4,,,0.0,0.0
2026-07-17,data,Informatica,44,0.7,,-36.3,9.1,19.8
2026-07-17,data,Java,135,2.1,0.0,55.6,17.5,49.7
2026-07-17,data,JavaScript,29,0.4,0.0,-35.3,18.2,22.5
2026-07-17,data,Jira,26,0.4,0.0,1.5,13.3,29.6
2026-07-17,data,Kafka,115,1.8,2.0,3.4,4.0,52.1
2026-07-17,data,Kotlin,23,0.4,9.0,129.2,0.0,64.7
2026-07-17,data,Kubernetes,59,0.9,5.0,-28.4,5.9,43.6
2026-07-17,data,Linux,20,0.3,1.0,37.9,22.6,75.6
2026-07-17,data,LLMs / GenAI,333,5.1,0.0,36.4,6.6,36.6
2026-07-17,data,Looker,153,2.3,42.0,-34.0,15.8,55.8
2026-07-17,data,Machine Learning,895,13.7,0.0,24.4,6.8,33.6
2026-07-17,data,Microsoft Fabric,60,0.9,,-28.6,8.3,26.4
2026-07-17,data,MLflow,35,0.5,45.0,,0.0,55.4
2026-07-17,data,MongoDB,31,0.5,0.0,20.8,13.0,36.5
2026-07-17,data,MySQL,49,0.8,0.0,30.7,11.2,37.9
2026-07-17,data,NLP,124,1.9,0.0,40.2,7.5,38.1
2026-07-17,data,Node.js,22,0.3,10.0,-4.5,0.0,46.1
2026-07-17,data,NumPy,32,0.5,0.0,-15.9,15.1,27.9
2026-07-17,data,Pandas,86,1.3,0.0,3.4,5.6,24.7
2026-07-17,data,Polars,13,0.2,,3.4,0.0,28.0
2026-07-17,data,PostgreSQL,75,1.2,0.0,29.4,12.2,38.0
2026-07-17,data,Power BI,367,5.6,0.0,-12.0,21.5,35.2
2026-07-17,data,Prefect,15,0.2,31.0,,0.0,51.1
2026-07-17,data,Prototyping,70,1.1,66.0,2.5,0.0,55.3
2026-07-17,data,Python,1110,17.0,0.0,0.8,14.2,30.4
2026-07-17,data,PyTorch,59,0.9,61.0,-31.0,1.0,47.6
2026-07-17,data,RAG,80,1.2,0.0,32.6,5.9,35.3
2026-07-17,data,Redshift,69,1.1,0.0,30.7,19.6,47.5
2026-07-17,data,Rust,12,0.2,45.0,,0.0,55.4
2026-07-17,data,SageMaker,24,0.4,1.0,52.3,11.8,65.6
2026-07-17,data,Salesforce,54,0.8,,6.7,20.4,71.3
2026-07-17,data,SAP,35,0.5,,-46.9,0.0,0.0
2026-07-17,data,Scala,99,1.5,2.0,-17.8,16.7,56.5
2026-07-17,data,scikit-learn,35,0.5,61.0,-11.9,8.0,59.9
2026-07-17,data,Segment,37,0.6,5.0,28.6,16.1,72.8
2026-07-17,data,Snowflake,368,5.6,0.0,8.7,14.9,37.6
2026-07-17,data,Spark,372,5.7,0.0,3.4,9.5,27.9
2026-07-17,data,SQL,1332,20.4,0.0,-7.2,18.5,34.1
2026-07-17,data,Stakeholder Mgmt,730,11.2,0.0,18.2,9.6,33.3
2026-07-17,data,Statistical Analysis,397,6.1,0.0,21.5,9.1,33.8
2026-07-17,data,Superset,15,0.2,42.0,,0.0,52.9
2026-07-17,data,System Design,16,0.2,1.0,74.0,18.2,75.1
2026-07-17,data,Tableau,224,3.4,0.0,19.9,14.1,38.0
2026-07-17,data,TensorFlow,34,0.5,61.0,-31.0,1.5,47.9
2026-07-17,data,Terraform,53,0.8,0.0,-29.4,24.1,29.3
2026-07-17,data,Trino,22,0.3,,,18.2,80.7
2026-07-17,data,TypeScript,27,0.4,0.0,110.2,0.0,32.7
2026-07-17,data,Vector Databases,18,0.3,,3.4,0.0,28.0
2026-07-17,data,Workday,41,0.6,,-33.9,2.4,17.1
2026-07-17,devops,A/B Testing,37,1.0,0.0,39.1,6.4,37.2
2026-07-17,devops,Agile / Scrum,278,7.3,0.0,9.3,8.4,30.4
2026-07-17,devops,AI Agents,101,2.7,,80.2,8.9,69.4
2026-07-17,devops,AI Coding Tools,26,0.7,,,15.4,58.7
2026-07-17,devops,Amplitude,14,0.4,0.0,80.2,0.0,32.0
2026-07-17,devops,Angular,18,0.5,0.0,,31.0,34.9
2026-07-17,devops,Ansible,143,3.8,0.0,-7.3,11.1,24.9
2026-07-17,devops,ArgoCD,71,1.9,25.0,-28.8,2.5,44.0
2026-07-17,devops,AWS,1132,29.9,0.0,-3.4,13.1,28.7
2026-07-17,devops,AWS Security,89,2.3,0.0,27.3,10.4,38.4
2026-07-17,devops,Azure,894,23.6,0.0,-21.0,15.7,25.0
2026-07-17,devops,Bash,129,3.4,0.0,-37.4,21.8,23.2
2026-07-17,devops,BigQuery,17,0.4,26.0,,14.8,76.7
2026-07-17,devops,C#,97,2.6,0.0,-28.7,54.1,29.1
2026-07-17,devops,C++,34,0.9,12.0,92.0,13.5,76.9
2026-07-17,devops,CI/CD,904,23.8,0.0,-5.2,16.7,31.8
2026-07-17,devops,Databricks,10,0.3,0.0,92.0,19.0,53.2
2026-07-17,devops,Datadog,65,1.7,13.0,7.3,2.2,56.6
2026-07-17,devops,dbt,71,1.9,,-30.0,2.7,16.5
2026-07-17,devops,Docker,362,9.5,0.0,-19.1,17.7,29.5
2026-07-17,devops,DynamoDB,10,0.3,,17.7,0.0,43.2
2026-07-17,devops,Elasticsearch,21,0.6,2.0,15.1,6.2,57.1
2026-07-17,devops,ETL,12,0.3,0.0,,18.5,29.7
2026-07-17,devops,Excel,32,0.8,0.0,-17.1,4.9,19.1
2026-07-17,devops,Figma,23,0.6,,21.9,0.0,45.3
2026-07-17,devops,Fivetran,45,1.2,54.0,,0.0,60.5
2026-07-17,devops,Flink,12,0.3,,,0.0,0.0
2026-07-17,devops,GCP,358,9.4,0.0,1.6,14.9,31.2
2026-07-17,devops,Git,313,8.3,0.0,-14.6,18.8,32.3
2026-07-17,devops,Go,26,0.7,2.0,13.3,12.8,60.9
2026-07-17,devops,Grafana,116,3.1,1.0,-21.3,11.1,40.9
2026-07-17,devops,GraphQL,10,0.3,1.0,28.2,0.0,50.4
2026-07-17,devops,Helm,55,1.5,0.0,-26.8,19.6,28.0
2026-07-17,devops,Incident Response,114,3.0,9.0,-12.5,2.2,47.2
2026-07-17,devops,Informatica,16,0.4,,-31.9,100.0,44.7
2026-07-17,devops,Java,169,4.5,0.0,-31.9,17.9,20.8
2026-07-17,devops,JavaScript,96,2.5,2.0,5.4,16.4,60.7
2026-07-17,devops,Jira,75,2.0,26.0,-30.3,16.4,55.8
2026-07-17,devops,Kafka,33,0.9,0.0,-3.8,11.8,26.8
2026-07-17,devops,Kotlin,12,0.3,1.0,136.2,0.0,57.1
2026-07-17,devops,Kubernetes,633,16.7,0.0,-21.3,16.1,23.8
2026-07-17,devops,Linux,310,8.2,0.0,-19.1,16.4,27.2
2026-07-17,devops,LLMs / GenAI,120,3.2,7.0,70.6,12.8,72.7
2026-07-17,devops,Looker,17,0.4,,,0.0,0.0
2026-07-17,devops,Machine Learning,105,2.8,0.0,6.2,7.4,28.0
2026-07-17,devops,MongoDB,52,1.4,1.0,-49.1,6.6,30.7
2026-07-17,devops,MySQL,10,0.3,54.0,17.1,0.0,64.7
2026-07-17,devops,NetSuite,20,0.5,,,20.0,86.7
2026-07-17,devops,Next.js,13,0.3,,,62.5,96.0
2026-07-17,devops,Node.js,55,1.5,26.0,5.4,9.3,63.4
2026-07-17,devops,Oracle,12,0.3,,,0.0,0.0
2026-07-17,devops,PHP,10,0.3,,,81.8,97.3
2026-07-17,devops,PostgreSQL,80,2.1,25.0,63.9,8.2,73.6
2026-07-17,devops,Prefect,19,0.5,,13.8,0.0,37.2
2026-07-17,devops,Prometheus,83,2.2,1.0,-21.3,15.8,45.6
2026-07-17,devops,Prototyping,16,0.4,0.0,,0.0,0.0
2026-07-17,devops,Pulumi,33,0.9,25.0,-22.6,3.6,47.4
2026-07-17,devops,Python,485,12.8,0.0,-3.4,19.0,35.7
2026-07-17,devops,React,52,1.4,1.0,15.8,19.0,66.8
2026-07-17,devops,REST API,20,0.5,1.0,,10.2,49.9
2026-07-17,devops,Ruby,33,0.9,26.0,,15.4,77.8
2026-07-17,devops,Rust,24,0.6,26.0,92.0,17.5,87.1
2026-07-17,devops,Salesforce,21,0.6,,,19.0,80.0
2026-07-17,devops,Scala,15,0.4,24.0,-50.9,45.5,55.7
2026-07-17,devops,SIEM,55,1.5,0.0,5.4,6.6,25.5
2026-07-17,devops,Snowflake,27,0.7,0.0,17.7,3.1,31.9
2026-07-17,devops,SOC 2,18,0.5,,35.6,0.0,48.3
2026-07-17,devops,Spark,47,1.2,24.0,-31.9,32.8,57.2
2026-07-17,devops,Spring,14,0.4,0.0,15.5,4.8,30.2
2026-07-17,devops,SQL,200,5.3,0.0,-27.9,17.2,23.7
2026-07-17,devops,Stakeholder Mgmt,285,7.5,0.0,7.1,14.2,33.6
2026-07-17,devops,Swift,10,0.3,,,90.0,98.7
2026-07-17,devops,System Design,36,0.9,0.0,51.3,2.2,34.5
2026-07-17,devops,Terraform,840,22.2,0.0,-21.0,17.5,27.7
2026-07-17,devops,TypeScript,81,2.1,12.0,15.5,11.8,65.6
2026-07-17,devops,Workday,13,0.3,,,30.8,89.3
2026-07-17,engineering,A/B Testing,322,2.7,30.0,37.5,3.8,72.7
2026-07-17,engineering,Agile / Scrum,1043,8.9,0.0,-11.8,12.9,40.3
2026-07-17,engineering,AI Agents,799,6.8,,36.6,5.5,68.6
2026-07-17,engineering,AI Coding Tools,187,1.6,,-37.3,0.5,14.6
2026-07-17,engineering,Airflow,109,0.9,43.0,-37.3,7.4,55.3
2026-07-17,engineering,Amplitude,26,0.2,29.0,43.6,0.0,64.2
2026-07-17,engineering,Angular,550,4.7,0.0,-16.1,12.5,38.3
2026-07-17,engineering,Ansible,27,0.2,0.0,-15.9,15.4,40.5
2026-07-17,engineering,Apache Iceberg,59,0.5,,,0.0,0.0
2026-07-17,engineering,ArgoCD,10,0.1,61.0,,0.0,59.5
2026-07-17,engineering,AWS,2019,17.2,0.0,-7.7,8.6,37.9
2026-07-17,engineering,AWS Security,49,0.4,0.0,-40.2,9.8,23.6
2026-07-17,engineering,Azure,822,7.0,0.0,-24.6,11.3,33.7
2026-07-17,engineering,Bash,31,0.3,2.0,,14.7,64.0
2026-07-17,engineering,BigQuery,62,0.5,22.0,27.7,0.0,59.0
2026-07-17,engineering,C#,687,5.9,0.0,-29.2,12.2,33.5
2026-07-17,engineering,C++,637,5.4,0.0,-41.0,12.2,25.1
2026-07-17,engineering,Cassandra,55,0.5,61.0,53.0,2.6,77.8
2026-07-17,engineering,CI/CD,1113,9.5,0.0,-33.8,14.3,31.8
2026-07-17,engineering,ClickHouse,44,0.4,,-35.2,0.0,14.6
2026-07-17,engineering,Data Modeling,107,0.9,4.0,36.6,2.0,59.0
2026-07-17,engineering,Data Pipeline,105,0.9,31.0,-11.5,8.5,69.8
2026-07-17,engineering,Data Visualization,19,0.2,1.0,91.5,2.9,57.2
2026-07-17,engineering,Databricks,329,2.8,61.0,-42.7,1.3,46.2
2026-07-17,engineering,Datadog,204,1.7,46.0,-37.3,2.7,47.8
2026-07-17,engineering,dbt,158,1.3,0.0,-37.3,2.8,11.7
2026-07-17,engineering,Deep Learning,28,0.2,0.0,28.9,17.7,52.6
2026-07-17,engineering,Django,49,0.4,0.0,-44.9,1.9,7.2
2026-07-17,engineering,Docker,696,5.9,2.0,-51.2,13.5,41.8
2026-07-17,engineering,DynamoDB,160,1.4,3.0,25.5,2.8,55.3
2026-07-17,engineering,Elasticsearch,215,1.8,16.0,-22.5,9.4,60.7
